path,key,english,japanese
art/hud/fe_textbible,1_MIN_WARNING,1 MINUTE REMAINING,残り1分
art/hud/fe_textbible,2_1_ACQUISITION_STRING,PAST AND PRESENT,過去と現在
art/hud/fe_textbible,2_1_ALL_CLEAR,RADIO ALL CLEAR
art/hud/fe_textbible,2_1_APC_HEALTH,APC HEALTH
art/hud/fe_textbible,2_1_DISTANCE_TO_EXTRACT,DISTANCE TO EXTRACTION
art/hud/fe_textbible,2_1_ENTERALEXAPT,ENTER
art/hud/fe_textbible,2_1_FE_OBJECTIVE_1,GO to your APARTMENT.,あなたのアパートに行ってください。
art/hud/fe_textbible,2_1_FE_OBJECTIVE_2,KILL any MARINES attempting to RADIO for SUPPORT.,応援要請のため無線通信を試みているすべての海兵隊員を殺してください。
art/hud/fe_textbible,2_1_FE_OBJECTIVE_3_1,GET to the EXTRACTION POINT before the helicopter.
art/hud/fe_textbible,2_1_FE_OBJECTIVE_3_2,GET to the EXTRACTION POINT before the helicopter.
art/hud/fe_textbible,2_1_FE_OBJECTIVE_4,DAMAGE the APC to force the BLACKWATCH AGENT out.
art/hud/fe_textbible,2_1_FE_OBJECTIVE_5,CONSUME the AGENT before he reaches the helicopter.,エージェントがヘリコプターに乗り込む前に彼を吸収してください。
art/hud/fe_textbible,2_1_FE_OBJ_1,GO to your APARTMENT.,あなたのアパートに行ってください。
art/hud/fe_textbible,2_1_FE_OBJ_2,KILL any MARINES attempting to RADIO for SUPPORT.,援軍を呼ぶため無線通信しようとする兵士を倒せ。
art/hud/fe_textbible,2_1_FE_OBJ_3,DESTROY the STRIKE TEAM.,ストライク・チームを撃破せよ。
art/hud/fe_textbible,2_1_FE_OBJ_4,GET to the EXTRACTION POINT in Central Park before the helicopter.,ヘリコプターより先にセントラルパークの離脱地点へ到着せよ。
art/hud/fe_textbible,2_1_FE_OBJ_5,LOCATE the AGENT at the extraction point.,離脱ポイントでエージェントを追跡せよ。
art/hud/fe_textbible,2_1_FE_OBJ_6,DAMAGE the APC to force the BLACKWATCH AGENT out.,APCにダメージを与え、ブラックウォッチのエージェントを外へ追い出せ。
art/hud/fe_textbible,2_1_FE_OBJ_7,CONSUME the AGENT before he reaches the helicopter.,ヘリコプターに到着する前に、エージェントを吸収せよ。
art/hud/fe_textbible,2_1_FE_OBJ_ALL_CLEAR,USE your DISGUISE to LURE the AGENT out of the APC.,APCからエージェントを誘い出すために、偽装を使え。
art/hud/fe_textbible,2_1_GRABAGENT_HINT,PRESS %0:BUTTON02 to GRAB the AGENT and %0:BUTTON04 to CONSUME him.,%0:BUTTON02 を押してエージェントをつかみ、%0:BUTTON04 で吸収せよ。
art/hud/fe_textbible,2_1_HLO_1,LOOK FOR CLUES ABOUT YOUR PAST,自分の過去についての手がかりを探せ。
art/hud/fe_textbible,2_1_HLO_2,FIND OUT WHO TRIED TO KILL YOU,あなたを殺そうとしている者を見つけ出せ。
art/hud/fe_textbible,2_1_HLO_3,EVADE THE MILITARY,軍隊から逃げろ。
art/hud/fe_textbible,2_1_HUD_PH_1,GO to your APARTMENT.,あなたのアパートに行ってください。
art/hud/fe_textbible,2_1_HUD_PH_2,KILL any MARINE attempting to RADIO for SUPPORT.,援軍を呼ぶため無線通信しようとする兵士を倒せ。
art/hud/fe_textbible,2_1_HUD_PH_3,GET to the EXTRACTION POINT before the helicopter.,ヘリコプターより先に離脱地点へ到着せよ。
art/hud/fe_textbible,2_1_HUD_PH_4,PRESS %0:BUTTON02 to PICK UP or DROP a WEAPON. PRESS %0:BUTTON12 to TARGET and %0:BUTTON03 to FIRE.,%0:BUTTON02 を押して武器をひろったりすてることができる。 %0:BUTTON12 でターゲットし、%0:BUTTON03 で撃て。
art/hud/fe_textbible,2_1_MISSION_COMPLETE,MISSION COMPLETE,ミッション達成
art/hud/fe_textbible,2_1_MISSION_FAIL_BODY_DEAD,THE AGENT WAS KILLED,エージェントは殺された
art/hud/fe_textbible,2_1_MISSION_FAIL_BODY_ESCAPE,THE AGENT ESCAPED,エージェントに逃げられた
art/hud/fe_textbible,2_1_MISSION_FAIL_HEAD_DEAD,MISSION FAILED,ミッション失敗
art/hud/fe_textbible,2_1_MISSION_FAIL_HEAD_ESCAPE,MISSION FAILED,ミッション失敗
art/hud/fe_textbible,2_1_MISSION_NAME,PAST AND PRESENT,過去と現在
art/hud/fe_textbible,2_1_OBJECTIVE_CONSUME_AGENT,CONSUME the AGENT.,エージェントを吸収しろ。
art/hud/fe_textbible,2_1_OBJECTIVE_DAMAGE_APC,DAMAGE the APC.,APCにダメージを与えろ。
art/hud/fe_textbible,2_1_OBJECTIVE_GETTO_EP,GO to the EXTRACTION POINT.,離脱地点へ行け。
art/hud/fe_textbible,2_1_OBJECTIVE_GETTO_EP_BEFORETRANS,GET to the EXTRACTION POINT before the helicopter.,ヘリコプターより先に離脱地点へ到着せよ。
art/hud/fe_textbible,2_1_OBJECTIVE_GETTO_EP_QUICKLY,GET to the EXTRACTION POINT quickly.,離脱地点へ到着せよ。
art/hud/fe_textbible,2_1_OBJECTIVE_GOTO_ALEX_APT,GO to your APARTMENT.,あなたのアパートに行ってください。
art/hud/fe_textbible,2_1_OBJECTIVE_KILL_ALERTING_SOLDIERS,KILL anyone RADIOING for SUPPORT.,応援要請のため無線通信をしているすべての者を殺してください。
art/hud/fe_textbible,2_1_OBJ_LEAVE_ALERT,KILL OR EVADE THE MILITARY TO END THE ALERT.,軍隊を倒すか、逃げるかして、警報を止めろ。
art/hud/fe_textbible,2_1_RETURN_TO_APT,RETURN to your APARTMENT.,自分のアパートへ戻れ。
art/hud/fe_textbible,2_1_STRIKE_OBJ,EVADE or DESTROY the STRIKE TEAM.,ストライクチームから逃げるか、撃破せよ。
art/hud/fe_textbible,2_1_STRIKE_TEAM_INBOUND,EVADE STRIKE TEAMS by ESCAPING the DETECTION RANGE marked on the MINI-MAP or SHIFTING DISGUISE while OUT OF SIGHT.,ミニマップでマークされた索敵範囲から脱出するか、視界の外で偽装して、ストライクチームから逃げろ。
art/hud/fe_textbible,2_1_SUPPORT_TUT_BODY,The soldier marked with the RADIO ICON is calling for a STRIKE TEAM - a group of helicopters and other units that will pursue and engage. KILL the SOLDIER to prevent a STRIKE TEAM from arriving.
art/hud/fe_textbible,2_1_SUPPORT_TUT_HEADER,RADIOING FOR SUPPORT,応援要請のための無線通信
art/hud/fe_textbible,2_2_ACQUISITION_STRING,BEHIND THE GLASS\$0AGo to Dana's Safe House.,ガラス越しの向こうで\$0Aディナのアジトに行ってください。
art/hud/fe_textbible,2_2_ENTERGENTEK,ENTER GENTEK,ジェンテックに入る
art/hud/fe_textbible,2_2_ENTER_FACILITY,ENTER the GENTEK FACILITY.,ジェンテック工場へ入れ。
art/hud/fe_textbible,2_2_FE_OBJ_1,GO to the GENTEK FACILITY.,ジェンテック施設へ行け。
art/hud/fe_textbible,2_2_FE_OBJ_2,ENTER the GENTEK FACILITY undetected.,ジェンテック施設に発見されずに侵入しろ。
art/hud/fe_textbible,2_2_FE_OBJ_3,LOCATE the GENTEK FACILITY COMMANDER within the FACILITY PERIMETER.,施設の周辺にいるジェンテック施設の司令官の居場所を見つけろ。
art/hud/fe_textbible,2_2_FE_OBJ_4,CONSUME the GENTEK FACILITY COMMANDER to ENTER the FACILITY UNDETECTED.,ジェンテック施設の司令官を吸収し、見つかることなく施設へ侵入しろ。
art/hud/fe_textbible,2_2_FE_OBJ_5,ENTER the GENTEK FACILITY.,ジェンテック施設に侵入しろ。
art/hud/fe_textbible,2_2_FIND_COMMANDER,LOCATE the GENTEK FACILITY COMMANDER.,ジェンテック工場の指揮官の居場所を見つけろ。
art/hud/fe_textbible,2_2_GAIN_ENTRY,ENTER the GENTEK FACILITY undetected.,見つからずにジェンテック工場へ入れ。
art/hud/fe_textbible,2_2_GOTO_GENTEK,GO to the GENTEK FACILITY.,ジェンテック工場へ行け。
art/hud/fe_textbible,2_2_HLO_1,RESCUE ELIZABETH GREENE,エリザベス・グリーンを救い出せ
art/hud/fe_textbible,2_2_MISSION_NAME,BEHIND THE GLASS,ガラス越しの向こうで
art/hud/fe_textbible,2_2_OBJ_ACTIVATE_COMM,PRESS %0:BUTTON16 to SWITCH to COMMANDER DISGUISE.,%0:BUTTON16 を押すことで司令官に偽装します。
art/hud/fe_textbible,2_2_OBJ_CONSUME_COMM,CONSUME the GENTEK FACILITY COMMANDER.,ジェンテック施設の司令官を吸収しろ。
art/hud/fe_textbible,2_2_PHINT_COMMANDER,LOCATE the GENTEK FACILITY COMMANDER and CONSUME HIM. Use his DISGUISE to GET INSIDE.,ジェンテック工場の指揮官の居場所を見つけて、彼を吸収せよ。 彼の偽装を使って中に入れ。
art/hud/fe_textbible,2_2_PHINT_SOLDIER_DISGUISE,ASSUME a MILITARY DISGUISE to gain entrance to the FACILITY PERIMETER.
art/hud/fe_textbible,2_2_TUT_INFILTRATE_BODY,"To INFILTRATE a BASE, LOCATE and CONSUME the FACILITY COMMANDER. Use his DISGUISE to ENTER the FACILITY UNDETECTED.",基地へ潜入し、施設の指揮官の居場所を見つけて吸収せよ。 彼の偽装を使って、発見されずに施設に侵入しろ。
art/hud/fe_textbible,2_2_TUT_INFILTRATE_HEAD,INFILTRATING BASES,基地への潜入
art/hud/fe_textbible,2_2_TUT_VD_BODY,"VIRAL DETECTORS can see through your DISGUISE.  When their light changes to YELLOW, they're DETECTING you.  When they go RED, they've located you and RAISED AN ALERT.",感染者発見装置は、あなたの偽装を見破ることができる。 その光が黄色に変わったら、あなたを発見しているということだ。 それがREDに変わったら、あなたの居場所を見つけて、警報をならす。
art/hud/fe_textbible,2_2_TUT_VD_HEAD,VIRAL DETECTORS,感染者発見装置
art/hud/fe_textbible,2_5_ACQUISITION_STRING,CROSSING THE T,T字交差
art/hud/fe_textbible,2_5_CLAW_POWER,CLAW POWER UNLOCKED,クロー・パワー アンロック
art/hud/fe_textbible,2_5_CLAW_TUTORIAL_1,CONSUMING the HUNTER has given you the CLAW POWER.,ハンターを吸収することで、あなたにクロー・パワーが与えられました。
art/hud/fe_textbible,2_5_CLAW_TUTORIAL_2,"Each POWER has unique ATTACKS, COMBOS and MOVES. Check the UPGRADES MENU on the PAUSE SCREEN for new upgrades.",あなたには様々な力があります。 さらなる強化の可能性を知るにはPAUSE SCREENからupgradesを選択してください。
art/hud/fe_textbible,2_5_CLAW_TUTORIAL_3,PRESS %0:BUTTON14 to ACTIVATE or DEACTIVATE your ATTACK POWER.
art/hud/fe_textbible,2_5_CLAW_TUTORIAL_4,PRESS %0:BUTTON10 to bring up the POWER SELECT WHEEL. MOVE the %0:BUTTON07 to SELECT any POWER. RELEASE %0:BUTTON10 to ACTIVATE it.
art/hud/fe_textbible,2_5_CLAW_TUTORIAL_4_WIN32_KEYB,HOLD %0:BUTTON10 to bring up the POWER SELECT WHEEL. Use %0:BUTTON07 to SELECT any POWER. RELEASE %0:BUTTON10 to ACTIVATE it.
art/hud/fe_textbible,2_5_CONSUME_HUNTER_HINT,THE HUNTER IS STUNNED. GRAB IT WITH %0:BUTTON02 THEN PRESS %0:BUTTON04 TO CONSUME IT.\$0ACONSUME HUNTERS FOR A BIG HEALTH BOOST.
art/hud/fe_textbible,2_5_FAILURE_3,CLAWS ARE ESPECIALLY EFFECTIVE AGAINST HUNTERS,クローはハンターに対して特に効果的です
art/hud/fe_textbible,2_5_FAILURE_4,DON'T JUST TRADE BLOWS WITH HUNTERS - USE DIVE ROLL TO ESCAPE THEIR COMBOS
art/hud/fe_textbible,2_5_FAILURE_5,AVOID GETTING CORNERED - USE THE DIVE ROLL TO ESCAPE
art/hud/fe_textbible,2_5_FAILURE_6,EQUIP YOUR SHIELD DEFENSIVE POWER TO REDUCE DAMAGE
art/hud/fe_textbible,2_5_FAILURE_HINT_1,USE THE WEAPONRY IN THE MILITARY BASE TO YOUR ADVANTAGE,軍事基地内の兵器を使用して優位に立て
art/hud/fe_textbible,2_5_FAILURE_HINT_2,CONSUME A HUNTER TO UNLOCK A NEW POWER,新しい能力を解き放つ為にハンターを吸収してください
art/hud/fe_textbible,2_5_FUEL_TANKS_REMAINING,FUEL TANKS REMAINING,残りの燃料タンク
art/hud/fe_textbible,2_5_FUEL_TANK_REMAINING,FUEL TANK REMAINING,残りの燃料タンク
art/hud/fe_textbible,2_5_HLO_1,DEFEAT THE HUNTERS,ハンター達を倒せ
art/hud/fe_textbible,2_5_HUNTERS_INSIDE_BASE,HUNTERS ARE INSIDE THE BASE,ハンターは基地内にいます
art/hud/fe_textbible,2_5_HUNTERS_KILLED,HUNTERS KILLED,ハンターは殺された
art/hud/fe_textbible,2_5_HUNTERS_REMAIN,HUNTERS REMAINING,残りのハンター
art/hud/fe_textbible,2_5_HUNTER_IN_BASE,HUNTERS have ENTERED the MILITARY BASE.,ハンターは軍事基地に入りました。
art/hud/fe_textbible,2_5_MISSION_NAME,CROSSING THE T,T字交差
art/hud/fe_textbible,2_5_OBJECTIVE_1,ESCAPE the HUNTERS,ハンターから逃げてください
art/hud/fe_textbible,2_5_OBJECTIVE_3_LEAD_HUNTERS_TO_BASE,LEAD the HUNTERS inside the MILITARY BASE.,ハンターを軍事基地に案内してください。
art/hud/fe_textbible,2_5_OBJECTIVE_3b_GET_INTO_BASE,ENTER the MILITARY BASE via the ROOF.,屋根を通して軍事基地に入ってください。
art/hud/fe_textbible,2_5_OBJECTIVE_3c_FIGHT_THE_HUNTERS,DEFEAT the HUNTERS,ハンターを倒せ
art/hud/fe_textbible,2_5_OBJECTIVE_4_STUN_CONSUME_HUNTER,STUN and CONSUME a HUNTER.,ハンターを気絶させて吸収しろ。
art/hud/fe_textbible,2_5_OBJECTIVE_5_DESTROY_BASE,RUPTURE ALL OF THE FUEL TANKS to destroy the base and kill the hunters.,全ての燃料タンクを破裂させて基地を破壊しハンターを殺害せよ。
art/hud/fe_textbible,2_5_OBJECTIVE_6_DESTROY_FUEL,RUPTURE the FUEL TANKS.,燃料タンクを破裂させてください。
art/hud/fe_textbible,2_MIN_WARNING,2 MINUTES REMAINING,残り2分
art/hud/fe_textbible,30_SEC_WARNING,30 SECONDS REMAINING,残り30秒
art/hud/fe_textbible,3_1_ACQUISITION_STRING,THE WHEELS OF CHANCE\$0AGo to Dana's Safe House.,機会の紡ぎ手\$0Aディナのアジトに行ってください。
art/hud/fe_textbible,3_1_ALERT_BASE_EXIT,THE BASE IS LOCKED DOWN.\$0A\$0AKILL OR ELUDE the military to EXIT THE BASE.
art/hud/fe_textbible,3_1_ALERT_BASE_TUTORIAL,ASSUME A VALID DISGUISE OR KILL ALL MILITARY PERSONNEL TO END THE ALERT.
art/hud/fe_textbible,3_1_APCDESTROYED_REASON,KAREN PARKER MUST SURVIVE,カレン・パーカーを死なせてはならない
art/hud/fe_textbible,3_1_APCENTEREXIT_HINT,"Approach and PRESS %0:BUTTON02 to HIJACK any APC.  Once inside, HOLD %0:BUTTON02 to EXIT the APC."
art/hud/fe_textbible,3_1_APCFIND,APCs are found near MILITARY BASES or INFECTED HIVES.
art/hud/fe_textbible,3_1_APCPILOTDEAD_REASON,THE APC DRIVER IS DEAD,APCドライバーは死んでいます
art/hud/fe_textbible,3_1_APCREMIND,LOCATE an APC from a nearby MILITARY ZONE to use against the HIVE.
art/hud/fe_textbible,3_1_APC_RESCUE_KP,GET an APC to RESCUE PARKER.,パーカーを救うためにAPCを取得しろ。
art/hud/fe_textbible,3_1_BASEDESTROYED,THE BASE WAS DESTROYED
art/hud/fe_textbible,3_1_BUTTONTEXT1,FIRE PRIMARY,主砲発射
art/hud/fe_textbible,3_1_BUTTONTEXT2,FIRE SECONDARY,副砲発射
art/hud/fe_textbible,3_1_BUTTONTEXT3,TARGET,ロックオン
art/hud/fe_textbible,3_1_BW_FLEE_FAIL,YOU FLED THE BLACKWATCH CORDON
art/hud/fe_textbible,3_1_COMMANDERDEAD_REASON,THE COMMANDER IS DEAD,指揮官は死んでいます
art/hud/fe_textbible,3_1_CONSUMELOST_REASON,You LOST the COMMANDER DISGUISE.
art/hud/fe_textbible,3_1_CONTACT_KP,CONTACT KAREN PARKER.,カレン・パーカーと接触しろ。
art/hud/fe_textbible,3_1_DIALOG_APC_WARNING,YOU CANNOT HIJACK AN APC YET
art/hud/fe_textbible,3_1_FAIL_APCDRIVERDEAD,THE APC DRIVER IS DEAD,APCドライバーは死んでいます
art/hud/fe_textbible,3_1_FAIL_COMMANDERDEAD,THE BASE COMMANDER IS DEAD
art/hud/fe_textbible,3_1_FAIL_GIDEAD,THE GENTEK INSIDER MUST SURVIVE
art/hud/fe_textbible,3_1_FAIL_HINT_APCDRIVERDEAD,CONSUME THE APC DRIVER TO UNLOCK THE APC DRIVING SKILL,APCドライバーのスキルを解き放つ為にAPCドライバーを吸収してください
art/hud/fe_textbible,3_1_FAIL_HINT_COMMANDERDEAD,CONSUME THE COMMANDER TO GAIN ENTRY TO THE BASE
art/hud/fe_textbible,3_1_FAIL_HINT_GIDEAD,GET THE GENTEK INSIDER TO HER NEW LOCATION AS QUICKLY AS POSSIBLE
art/hud/fe_textbible,3_1_FINDANOTHERAPC,FIND another APC.,もう1つのAPCを見つけてください。
art/hud/fe_textbible,3_1_HIVEWARN_1,WARNING: HIVE INTEGRITY 75%,警告: ハイヴ 完全性 75%
art/hud/fe_textbible,3_1_HIVEWARN_2,WARNING: HIVE INTEGRITY 50%,警告: ハイヴ 完全性 50%
art/hud/fe_textbible,3_1_HIVEWARN_3,WARNING: HIVE INTEGRITY 20%,警告: ハイヴ 完全性 20%
art/hud/fe_textbible,3_1_HIVEWARN_4,WARNING: HIVE CRITICAL,警告: ハイヴ 臨界
art/hud/fe_textbible,3_1_HIVE_INTEGRITY,HIVE INTEGRITY
art/hud/fe_textbible,3_1_HLO_1,CONTACT KAREN PARKER,カレン・パーカーと接触しろ。
art/hud/fe_textbible,3_1_HLO_2,ACQUIRE AN APC TO TRANSPORT KAREN PARKER
art/hud/fe_textbible,3_1_HLO_3,TEST OUT THE APC,APCを試せ
art/hud/fe_textbible,3_1_HLO_4,RESCUE KAREN PARKER,カレン・パーカーを救出しろ。
art/hud/fe_textbible,3_1_KARENDEAD_REASON,KAREN PARKER MUST SURVIVE,カレン・パーカーを死なせてはならない
art/hud/fe_textbible,3_1_KPMISSING,The MILITARY is looking for this APC. AVOID THEM.
art/hud/fe_textbible,3_1_KP_ENTER,ENTER BUILDING
art/hud/fe_textbible,3_1_MISSION_NAME,THE WHEELS OF CHANCE,機会の紡ぎ手
art/hud/fe_textbible,3_1_OBJECTIVE_1,GO to KAREN PARKER's APARTMENT.,カレン・パーカーのアパートへ向かえ。
art/hud/fe_textbible,3_1_OBJECTIVE_10,HIJACK a nearby APC.,近くのAPCを乗っ取ってください。
art/hud/fe_textbible,3_1_OBJECTIVE_11,RETURN to KAREN PARKER'S APC.,カレン・パーカーのAPCへ戻れ。
art/hud/fe_textbible,3_1_OBJECTIVE_12,TAKE the APC to the OUTBREAK AREA to STOP the INFECTION FROM SPREADING.
art/hud/fe_textbible,3_1_OBJECTIVE_13,USE the APC to KILL the INFECTED.,APCを使用して感染者を殺してください。
art/hud/fe_textbible,3_1_OBJECTIVE_14,RETURN to KAREN PARKER'S APARTMENT.,カレン・パーカーのアパートへ戻れ。
art/hud/fe_textbible,3_1_OBJECTIVE_15,PICK UP KAREN PARKER.,カレン・パーカーをむかえに行け。
art/hud/fe_textbible,3_1_OBJECTIVE_16,GET PARKER to SAFETY.
art/hud/fe_textbible,3_1_OBJECTIVE_17,EXIT the BASE.
art/hud/fe_textbible,3_1_OBJECTIVE_18,LEAVE the BASE and ASSUME a MILITARY DISGUISE.
art/hud/fe_textbible,3_1_OBJECTIVE_2,CONSUME a SOLDIER to LOCATE a MILITARY BASE.,軍事基地を見つける為に兵士を吸収しろ。
art/hud/fe_textbible,3_1_OBJECTIVE_3,GO to the MILITARY BASE.,軍事基地に移動しろ。
art/hud/fe_textbible,3_1_OBJECTIVE_4,CONSUME an APC DRIVER.,APCドライバーを吸収しろ。
art/hud/fe_textbible,3_1_OBJECTIVE_5,DESTROY the HIVE before picking up PARKER.,パーカーを乗せる前にハイヴを破壊しろ。
art/hud/fe_textbible,3_1_OBJECTIVE_6,PICK UP KAREN PARKER.,カレン・パーカーをむかえに行け。
art/hud/fe_textbible,3_1_OBJECTIVE_7,GET PARKER to SAFETY.
art/hud/fe_textbible,3_1_OBJECTIVE_8,DESTROY the HELICOPTERS.,ヘリコプターを破壊してください。
art/hud/fe_textbible,3_1_OBJECTIVE_9,ENTER the MILITARY BASE.,軍事基地に入ってください。
art/hud/fe_textbible,3_1_OBJECTIVE_APCHIJACK,GET INTO an APC.,APCに乗れ。
art/hud/fe_textbible,3_1_OBJECTIVE_ARMORVEHICLE,USE an ARMORED VEHICLE to DESTROY the HIVE.,ハイヴを破壊するために装甲車両を使用してください。
art/hud/fe_textbible,3_1_OBJECTIVE_BACKUP,PULL DOWN on the %0:BUTTON06 to BACK UP.
art/hud/fe_textbible,3_1_OBJECTIVE_BACKUP_WIN32_KEYB,PRESS and HOLD %0:BUTTON21 to back up.
art/hud/fe_textbible,3_1_OBJECTIVE_CAMERARESET,CLICK %0:BUTTON17 to RESET the CAMERA.
art/hud/fe_textbible,3_1_OBJECTIVE_CAMERARESET_WIN32_KEYB,PRESS %0:BUTTON17 to RESET the CAMERA.
art/hud/fe_textbible,3_1_OBJECTIVE_COMDISGUISE,ENTER the BASE in COMMANDER DISGUISE.
art/hud/fe_textbible,3_1_OBJECTIVE_CONSUMESOLD,CONSUME a SOLDIER to LOCATE a MILITARY BASE.
art/hud/fe_textbible,3_1_OBJECTIVE_CONSUME_APCPILOT,CONSUME the APC DRIVER to unlock the APC DRIVING SKILL.
art/hud/fe_textbible,3_1_OBJECTIVE_CONSUME_COMMANDER,CONSUME the COMMANDER to ACCESS the BASE.,基地に入る為に司令官を吸収しろ。
art/hud/fe_textbible,3_1_OBJECTIVE_ENTERCONSUMECOM,ENTER the MILITARY BASE PERIMETER and CONSUME the COMMANDER.
art/hud/fe_textbible,3_1_OBJECTIVE_GOTO_GI,GO to KAREN PARKER'S APARTMENT.,カレン・パーカーのアパートへ向かえ。
art/hud/fe_textbible,3_1_OBJECTIVE_LEFTTHUMBSTICKMOVE,MOVE the %0:BUTTON06 to MANEUVER the APC OUT of the BASE.
art/hud/fe_textbible,3_1_OBJECTIVE_LEFTTHUMBSTICKMOVE_WIN32_KEYB,Use %0:BUTTON20 and %0:BUTTON21 to accelerate and decelerate.
art/hud/fe_textbible,3_1_OBJECTIVE_MAINGUN,PRESS the %0:BUTTON13 to FIRE the MAIN GUN.,%0:BUTTON13 を押すと主砲を発砲します。
art/hud/fe_textbible,3_1_OBJECTIVE_MAINGUN_WIN32_KEYB,PRESS %0:BUTTON03 to FIRE the MAIN GUN.
art/hud/fe_textbible,3_1_OBJECTIVE_MILDISGUISE,USE a VALID MILITARY DISGUISE to SNEAK into MILITARY BASES UNDETECTED.
